playId;songId;clientId;time
66376;1641;16791;2.10.2021
95964;9606;59370;15.09.2021
16937;6751;9190;28.12.2020
9083;3679;93532;12.04.2020
30107;7177;339;23.05.2022
55382;5630;45618;28.07.2021
22795;3140;94925;7.11.2021
34237;5819;55083;5.11.2022
2505;2429;48543;26.07.2020
20307;3097;5308;28.02.2021
88271;1261;71670;26.08.2021
12974;553;50097;4.06.2021
79048;7824;89334;5.07.2020
46394;3824;83501;28.01.2021
12626;3060;130;6.06.2022
16395;1736;2475;19.01.2021
91733;7389;71758;15.04.2022
36357;2447;30161;11.12.2020
35844;3516;39619;9.01.2022
68259;4064;50127;22.04.2022
39043;6320;54534;27.05.2022
61207;5622;18116;1.08.2020
74272;244;17290;22.06.2021
63335;262;61104;18.05.2020
38131;8531;9083;10.03.2021
49589;9479;24116;27.10.2021
31968;4212;64816;25.11.2021
17080;5423;9869;27.01.2020
64264;9486;83025;1.09.2020
49672;3731;2185;7.01.2022
19042;5403;68173;22.12.2022
97783;8356;90762;4.01.2020
7458;7239;2853;20.01.2020
68554;4264;56460;5.02.2020
8673;6960;31471;20.12.2022
35769;2175;93996;9.03.2022
69065;598;34154;30.09.2021
58856;8170;67679;19.07.2020
52282;2058;41474;15.03.2020
79120;5746;16864;12.07.2022
23336;1370;40153;4.06.2021
62533;2369;16298;14.08.2021
47329;6134;80618;16.05.2020
10801;498;79720;19.02.2022
1932;9826;17702;29.08.2020
36800;2311;19003;25.05.2020
83603;2705;23587;4.07.2020
96196;8135;60896;9.01.2020
59532;1586;21288;30.11.2021
81505;9751;11540;8.12.2022
8637;6300;46389;3.04.2022
64099;1775;83753;5.10.2022
34844;1373;62809;25.06.2021
80111;3525;44433;9.08.2021
68066;5535;76422;29.11.2022
407;4049;34061;23.10.2022
76918;4893;52618;1.07.2022
51722;6799;86099;24.06.2021
57328;909;85533;14.03.2021
22337;7571;14556;17.12.2022
90292;7730;84888;26.05.2022
36085;3812;52183;30.04.2022
64548;7909;45785;20.01.2022
20674;1996;69089;15.11.2022
15214;3766;67036;9.11.2022
23132;7407;4457;13.09.2020
70183;472;28366;30.01.2022
6694;6150;99607;15.09.2022
62230;964;51666;11.05.2020
52006;3642;50667;19.08.2021
24517;4303;58969;28.04.2022
85200;3180;71050;17.11.2021
32937;2211;12581;20.11.2022
4885;6285;16181;24.09.2021
72149;2236;69907;8.06.2020
3757;6893;71642;16.10.2022
59851;3057;48097;13.11.2022
18671;9194;2196;24.12.2022
19159;2945;37099;3.08.2022
20347;381;46774;27.01.2020
9067;5162;62220;21.09.2020
92731;8175;5187;4.05.2021
32112;5403;35092;6.07.2020
43244;3565;82275;21.06.2020
18294;5310;53333;17.12.2022
58901;149;53848;3.05.2022
59313;2728;75253;3.11.2021
49912;1086;40454;27.12.2021
46971;1479;52828;6.11.2022
28552;5218;3915;3.07.2020
9211;7575;62737;13.01.2022
10390;4122;15357;13.07.2020
37850;1377;13619;30.07.2022
87745;3121;4207;10.04.2020
90271;4167;91722;5.12.2020
12139;2759;57831;10.06.2022
88284;6093;55154;19.09.2020
52449;5370;977;4.10.2020
92823;4010;71702;26.12.2020
13620;2571;79361;7.03.2022
45332;666;41501;28.02.2022
85777;7431;25554;11.09.2020
6284;5797;67559;22.04.2022
63154;4332;17772;19.06.2022
49074;6049;91870;31.12.2022
8890;5328;71817;6.05.2020
23631;83;65853;15.05.2022
43509;8864;54343;27.06.2020
4487;5742;78812;8.08.2020
3327;2326;93825;5.03.2021
47301;7940;13022;2.06.2022
49709;4736;54747;26.03.2020
80652;6667;31299;6.08.2022
93360;4839;26360;21.02.2021
43445;9610;48471;15.09.2021
45204;678;67343;4.08.2022
77584;5938;2037;19.07.2022
65827;1157;68811;8.09.2021
39304;7598;37159;20.11.2022
80920;7644;51484;22.09.2021
18913;7582;39566;28.03.2022
71481;9710;55374;25.01.2021
91701;667;30536;1.11.2020
30701;8987;41778;6.11.2022
5971;8268;49225;1.11.2020
23847;5020;12876;31.05.2020
11701;9438;95130;13.01.2020
77197;7931;79430;15.06.2020
30494;7157;19336;19.01.2020
28699;2598;63894;10.09.2021
29742;3739;48353;1.11.2022
455;5093;52603;4.04.2021
16287;8670;64818;19.07.2022
18774;5934;48674;13.11.2020
48073;9420;79263;15.05.2022
2473;6840;47375;24.03.2022
91427;2146;95967;19.12.2020
95682;586;72408;19.02.2020
26055;3217;72631;14.03.2020
20686;1598;64349;30.04.2022
67845;7472;53272;11.09.2020
64997;3951;11138;5.05.2021
160;6107;30367;26.03.2021
70602;7812;18410;19.06.2021
47477;1940;41354;4.09.2022
56803;4258;63504;17.09.2020
11812;3511;58840;14.08.2022
16501;6492;14907;18.11.2021
84014;9366;87502;14.09.2022
3215;9324;348;21.11.2020
69160;2736;22963;11.01.2021
72252;3916;46528;17.11.2022
57499;2360;12921;13.03.2021
51416;6451;30319;31.10.2020
3492;4826;31231;18.02.2021
62488;3478;40940;2.07.2022
1572;7269;11129;23.08.2022
11237;397;99910;26.06.2022
20250;2419;65687;8.04.2022
87830;8359;20892;17.11.2022
91437;2211;58725;28.10.2021
2253;2962;71727;12.08.2021
59550;5203;58159;2.09.2020
72399;942;81392;18.02.2020
19092;4898;8951;4.04.2020
11495;9623;28176;15.09.2022
11521;7835;72915;17.11.2020
1510;6827;64881;3.08.2020
20355;4430;82425;3.03.2021
6100;1865;4987;23.01.2020
99484;4140;18601;18.12.2020
76730;8394;37586;3.09.2020
41021;4752;41703;30.10.2021
81472;4637;87261;9.09.2021
35738;3982;84753;1.12.2022
41755;1593;61029;21.02.2021
64579;9266;86338;12.02.2020
95535;6823;35700;26.04.2022
13712;3709;47204;23.10.2022
44162;4028;67717;15.06.2020
8058;5686;40539;30.06.2020
15308;8383;29088;5.08.2022
86411;6154;27616;19.12.2022
13306;9051;42907;11.08.2020
40972;9877;9594;24.04.2022
43397;8652;21520;20.07.2022
68039;1162;23392;16.07.2020
1562;2438;82232;13.02.2020
59754;124;81434;2.07.2021
37203;3848;74022;16.04.2022
67513;2602;45673;15.04.2022
42480;9030;27225;23.10.2021
58394;6089;18875;15.04.2021
64561;8408;84796;19.09.2022
14283;9705;99198;20.09.2022
54578;8089;98899;15.01.2020
29333;2054;30486;26.02.2021
5520;7334;67288;29.03.2020
2371;6626;64673;22.07.2022
92843;1375;32027;1.10.2022
90141;4741;88920;19.06.2022
49441;4764;11550;4.12.2020
97453;8617;56674;21.01.2021
6557;4551;50001;10.04.2020
4737;1530;9013;7.09.2021
84021;1364;97262;9.02.2022
88035;2523;37956;28.02.2022
39200;162;59250;17.06.2021
5429;8574;43560;26.03.2021
9025;7649;77349;22.11.2022
95946;3782;60107;6.05.2020
39049;6691;31444;31.05.2021
65232;6499;18894;5.07.2021
40969;2741;99896;26.12.2022
59477;8486;56707;7.07.2021
76320;9099;3812;13.02.2020
734;4832;17980;31.10.2020
67927;105;41696;23.04.2021
70207;5135;13149;9.04.2021
26422;6339;87300;7.06.2020
35591;9105;66235;29.06.2021
31225;3804;66777;19.07.2022
42525;5334;83154;6.06.2021
38519;9223;82162;22.03.2020
75830;722;31662;18.01.2022
87282;5348;99347;13.01.2022
51313;7195;11888;4.01.2022
46443;4017;27003;23.02.2021
31222;8320;18625;24.01.2021
93796;6390;55798;27.08.2020
39418;8500;20737;12.03.2022
37408;1764;37931;26.02.2022
95503;8378;63399;19.04.2020
81352;4743;80554;13.11.2020
11485;8291;75325;17.06.2020
68431;6747;87480;6.09.2021
26720;9664;34247;10.10.2020
68882;2897;70067;9.01.2022
70562;7412;98114;6.06.2021
3983;1662;23447;12.02.2021
11887;7319;37862;12.10.2021
54187;9612;37434;9.01.2022
31121;3131;45377;17.03.2020
28581;9432;16927;31.03.2020
46677;1890;48788;2.12.2021
2552;1734;79210;3.11.2020
95128;6599;55832;7.12.2021
85114;7916;86462;4.02.2020
73077;6102;97404;24.10.2022
13819;109;87874;23.01.2022
37419;2256;2624;30.01.2020
56455;2329;53860;17.08.2022
64087;6544;11103;16.06.2020
14904;3945;62059;19.11.2021
18098;4253;9687;23.03.2021
47272;3231;40351;17.06.2020
83985;141;92785;8.10.2021
54522;5567;76187;13.06.2020
8134;5503;77816;27.10.2022
97305;7614;52622;5.04.2021
16360;2029;1752;24.09.2020
22862;2291;85918;24.02.2020
94605;1201;6224;22.08.2022
8052;6244;27226;17.09.2022
75080;3239;79127;11.07.2020
65670;7429;95014;28.09.2021
24020;8301;11543;3.01.2022
22476;9314;15386;2.12.2020
1241;6347;46823;19.10.2022
5556;8832;68824;10.12.2021
83229;8002;97910;11.04.2020
22722;5197;54759;23.04.2022
41214;7075;6732;6.03.2020
38794;3588;91731;7.08.2021
91198;4386;44916;21.06.2022
4811;442;84216;2.06.2021
52419;4970;96701;16.12.2020
39544;4128;96898;7.12.2022
25850;320;15210;3.02.2020
2733;6070;40491;25.10.2021
25198;1644;7196;26.09.2022
35381;5909;25911;24.09.2020
95523;8428;2885;10.08.2021
52966;9357;21226;23.05.2020
87649;7963;62206;27.08.2022
11677;3453;57235;23.12.2020
11235;50;73914;1.06.2022
87466;754;67005;21.11.2021
31657;5517;33369;25.08.2022
94267;4781;46319;5.08.2021
39768;9493;94813;21.06.2022
94358;7412;63875;18.04.2020
18445;8418;69785;22.09.2022
23588;4045;97067;12.07.2020
34223;9070;71759;15.04.2022
27190;1771;22570;6.06.2020
8540;9504;65798;25.12.2022
82858;1502;15273;27.11.2022
22788;6414;78289;19.07.2021
92441;7114;90734;13.06.2021
20680;2493;75805;30.09.2020
82581;6533;83287;3.08.2021
11543;3699;97838;31.03.2022
59313;1826;85480;11.08.2020
11122;5113;69014;26.08.2021
5013;5074;62929;5.04.2020
11700;301;49529;30.11.2022
25308;1382;43921;22.10.2022
41612;356;97327;22.01.2022
98232;2261;84272;19.09.2022
71498;230;6559;3.04.2020
8370;3627;85669;9.07.2021
44903;6249;57967;5.11.2022
43197;6340;9381;29.06.2021
91811;7152;36371;9.07.2020
99231;1427;36685;2.09.2022
93348;4192;73528;9.07.2020
55161;6259;99581;28.04.2022
87172;4556;51455;1.12.2022
17436;7243;7748;15.04.2020
32771;2218;35950;14.08.2022
91757;4263;79708;24.02.2022
82449;6768;698;27.08.2022
60441;2303;47219;19.03.2020
62855;2784;85398;14.05.2020
16527;8057;12551;26.11.2020
17635;9828;82331;4.04.2021
96045;5682;80196;1.02.2022
94583;2801;19242;17.03.2020
90867;2156;62368;12.11.2021
74865;3203;81205;3.05.2022
3960;6059;85884;28.11.2021
10566;7900;58890;9.12.2022
69795;1809;86316;28.08.2020
57670;1786;17827;18.05.2022
33165;6324;71344;4.05.2020
95229;2632;6378;15.03.2022
71588;5321;45840;9.10.2020
41556;3522;96246;30.05.2021
48615;2167;65543;12.09.2020
89778;5371;30063;22.11.2021
96072;9832;42284;7.02.2021
80301;788;95192;14.10.2020
67688;742;87916;22.06.2021
52452;9056;47907;29.11.2021
7626;774;34983;4.03.2022
49246;4630;43490;21.07.2021
47197;7;58953;7.01.2022
2864;8187;13773;12.05.2021
38352;2190;45904;3.07.2020
76289;6296;78317;7.05.2021
60213;3854;31759;10.06.2021
85330;690;74029;31.03.2020
46759;8904;44167;20.02.2020
97908;6440;55977;20.02.2022
71649;5254;21719;2.03.2022
18705;1334;78098;10.05.2021
17222;9539;56816;26.06.2022
28093;7011;61588;19.08.2020
9914;2418;77391;30.12.2022
76688;4208;91410;22.06.2022
11213;9000;7411;8.10.2022
48750;1775;54084;11.07.2021
49969;7009;54724;20.08.2022
79789;9630;26633;15.05.2021
20729;1693;71593;9.06.2020
15408;2291;23923;13.06.2022
6876;139;15588;16.01.2021
90051;8133;68625;11.06.2022
49936;9886;63763;26.02.2020
3640;9984;23128;19.06.2020
61112;9570;96067;23.06.2021
36897;2620;64850;26.05.2022
46940;6780;8260;27.12.2020
4843;6301;64300;15.05.2021
70530;5850;43788;1.02.2022
80659;7829;42121;9.01.2021
35438;7321;97645;18.09.2022
43206;4932;28863;4.05.2020
59417;6805;99069;31.10.2020
86273;7897;86813;18.04.2022
63644;3735;99046;20.09.2020
53290;5724;37738;22.05.2020
63810;1761;47086;3.05.2021
60829;3530;91947;14.06.2022
17768;720;40338;17.08.2022
29644;4004;40310;15.07.2020
55945;7161;61922;29.06.2020
74058;8503;70785;3.03.2022
5021;56;33223;15.10.2022
82715;1921;89198;22.06.2021
10729;1509;97264;17.06.2021
56611;6959;97160;7.02.2020
63960;2246;43649;14.11.2021
2576;6258;34642;14.01.2021
50734;6807;32203;5.08.2021
35464;1296;30256;12.12.2020
31110;830;98993;18.01.2021
62535;9565;83734;16.10.2020
89415;4423;95191;14.11.2020
76081;7903;48815;9.11.2021
85222;2246;36562;11.07.2021
66421;9389;68970;22.05.2020
4364;9702;6954;28.02.2021
38594;5686;38677;16.11.2022
20137;6193;60788;23.03.2022
30698;1258;594;17.07.2020
77543;2081;85929;25.03.2022
96682;6727;69064;7.09.2020
71474;7469;80065;24.10.2021
8498;3619;90658;18.10.2022
32844;9776;74577;3.05.2021
90706;2114;2725;20.04.2020
95346;7905;82352;24.09.2020
53574;576;39164;1.11.2022
35858;5428;22331;4.05.2022
34945;7536;38742;25.11.2021
39898;3081;39135;9.08.2020
70782;9757;64428;31.07.2022
44858;9508;30052;3.12.2021
43551;1983;14858;29.01.2021
60505;1088;63091;20.08.2022
83481;3190;92617;9.05.2020
81327;604;1994;24.09.2021
84277;4386;62172;12.12.2021
64251;6232;91151;31.10.2021
92438;6306;50154;27.11.2020
44740;4721;97759;30.07.2020
98123;2449;59747;28.06.2022
42910;2499;99355;6.04.2022
95224;945;99327;4.12.2021
62055;2890;66188;19.10.2022
24885;4386;81904;12.03.2021
86849;3125;46130;10.04.2021
43996;5096;51955;2.05.2020
7098;386;83474;23.05.2021
72121;4172;2263;7.02.2020
56866;4464;55530;20.02.2021
72394;9180;96245;8.06.2020
81611;7775;37807;14.04.2022
64510;4239;65693;10.05.2022
78534;9799;65934;26.10.2021
73768;5070;51829;1.04.2022
51401;6643;76526;4.12.2022
19700;5449;52233;29.06.2021
94654;7490;55512;20.06.2022
17704;10000;93513;3.08.2020
4799;1371;99985;11.11.2022
43755;6336;29869;14.08.2022
71036;5642;55803;21.09.2021
38356;2549;48765;8.12.2020
32997;539;81398;27.12.2021
68766;6657;39435;16.07.2020
96111;53;65913;27.11.2022
69330;3039;31307;28.05.2022
33174;7357;6321;12.06.2022
5507;1558;48756;6.10.2021
15716;7616;92179;30.01.2020
20498;9904;77018;7.12.2022
65938;2510;39520;18.04.2020
30544;9282;2451;31.01.2022
36572;9427;70428;20.10.2020
63877;2146;382;29.05.2020
51509;5560;48645;23.05.2022
94978;5874;68390;6.03.2022
17919;4878;30746;2.02.2021
95075;253;26048;9.01.2020
8895;4884;24688;2.02.2020
36947;4437;22742;14.06.2021
82667;1434;36054;10.06.2021
44983;5801;10674;2.08.2022
27925;9299;77470;11.07.2021
33282;627;16681;13.02.2022
95960;8663;80192;18.03.2020
6085;4675;85610;8.12.2022
96556;4865;84420;6.06.2020
56302;5907;2069;23.03.2022
41872;5867;28930;27.06.2022
55611;6396;48700;27.01.2021
98842;5354;47345;18.02.2021
95302;9112;92399;11.08.2020
84776;5614;68321;31.12.2022
53727;9952;41215;28.02.2020
25631;2546;95812;25.11.2022
15689;1222;5216;16.06.2020
22101;7553;54196;24.02.2022
4325;5397;27510;27.01.2022
89844;9168;25851;1.02.2022
14246;9826;74547;26.09.2022
16062;1451;85592;29.05.2022
18767;5016;75480;2.09.2020
54407;991;23384;26.12.2022
7969;392;95481;27.08.2022
90850;7093;96507;15.12.2020
38843;8418;76037;31.10.2020
78833;160;19415;31.12.2020
40956;9562;53785;9.05.2020
90260;377;54573;11.07.2022
84497;8673;17546;20.06.2022
60465;8277;59726;29.09.2020
3089;2770;53717;18.09.2022
59829;7301;95742;4.07.2022
36175;572;9784;10.02.2022
26591;3816;72524;6.11.2022
97110;5147;11313;22.02.2020
41897;4991;92821;18.04.2021
154;2012;96299;10.01.2022
53445;3186;37144;7.03.2021
35985;9758;46091;29.04.2020
31903;5435;31510;20.06.2021
37073;5433;50229;16.06.2020
37546;1764;80919;25.10.2020
52867;7484;52192;17.07.2021
90221;4611;5864;31.07.2022
42880;1253;37402;9.12.2020
28253;3308;77668;9.09.2022
97430;8595;6766;18.12.2020
65865;9325;69664;29.08.2020
17115;9224;55289;20.05.2021
2712;6831;10508;16.09.2022
62443;49;17344;17.12.2020
61752;1250;98783;2.12.2022
50479;3571;93319;23.09.2022
86921;2486;52258;24.09.2020
78433;5259;81247;24.03.2021
57475;5106;51346;17.10.2020
49127;3336;27640;8.05.2020
95957;7246;91926;16.10.2022
61075;3179;10355;24.11.2020
87016;2698;45405;4.12.2022
15205;220;66985;9.10.2020
61497;6233;29147;16.04.2022
59782;797;65538;29.11.2022
3798;5674;58172;7.01.2020
67729;554;53228;5.01.2020
31950;6374;79536;23.04.2020
78553;4174;79191;23.08.2020
6539;1653;13508;25.12.2021
19172;5062;44152;15.01.2022
92915;2304;51194;9.08.2020
35161;7308;94194;14.11.2020
15172;8985;55940;20.12.2021
47545;3302;12109;4.09.2022
38450;9850;42981;12.08.2022
9456;920;11114;23.01.2022
5105;2720;51533;21.11.2020
738;3097;74673;4.12.2022
69588;9808;4210;16.05.2020
36779;5089;3021;3.01.2021
37964;6087;94691;24.06.2021
78599;2844;17740;12.02.2021
32801;6960;35813;30.09.2020
86291;2003;32541;29.11.2021
25917;8624;62719;7.08.2021
59135;7001;55185;25.06.2021
42777;3458;47678;15.11.2022
19904;9840;42171;5.08.2021
89863;2613;13591;15.10.2022
11831;2038;6113;11.05.2020
28357;3548;45290;4.07.2020
68320;7458;15820;19.06.2022
46342;6058;96650;15.01.2020
12563;9420;56493;21.06.2022
64376;231;40496;8.07.2021
21743;7739;89043;31.07.2022
6250;5440;18141;19.12.2021
53158;14;27691;20.08.2021
12380;5753;20335;25.07.2020
40856;5419;55694;25.11.2021
2157;555;71271;29.05.2022
23126;5555;23751;28.03.2021
1416;762;29139;29.02.2020
78971;2333;79408;30.04.2020
81492;6633;87938;6.12.2020
49461;8823;30711;2.10.2022
11044;6126;13153;11.11.2022
28728;2923;18639;28.12.2021
41386;4225;94966;3.11.2021
18277;8481;86662;22.09.2021
5879;8132;93541;18.03.2020
78162;6273;13679;12.06.2022
4872;919;37524;14.02.2021
50522;7111;31193;29.04.2021
24602;1634;85577;10.06.2021
15555;7481;20383;7.05.2021
26463;8139;35714;5.05.2021
81040;7843;73372;19.07.2022
40662;1715;59485;23.12.2020
65733;1097;88427;9.06.2021
33034;3947;87284;29.09.2020
52134;1843;90580;22.10.2022
76681;8775;58470;20.11.2021
1132;8477;96341;15.03.2020
58381;6453;65339;19.06.2021
82336;7089;94952;22.08.2020
42240;3362;32012;13.04.2021
37238;7399;81428;30.04.2022
19585;5256;95249;29.12.2021
72910;6372;17362;14.11.2020
21163;9150;31106;3.04.2022
83677;6335;27621;2.04.2021
43023;1106;66303;9.07.2022
88122;9951;44415;23.02.2022
12150;3197;19744;25.10.2022
37671;7216;98132;15.01.2021
11847;2908;20324;25.10.2022
37757;222;78594;12.10.2022
3961;1628;49138;18.09.2022
46086;9069;89133;23.10.2022
54365;3655;38156;22.11.2022
93790;8449;40756;2.01.2021
58935;5977;85211;9.07.2020
87717;6908;95337;21.08.2020
71148;8894;7153;29.08.2021
38758;6214;848;1.09.2021
71397;6718;96372;21.07.2022
22008;1058;73284;19.11.2022
55245;1981;1950;3.10.2021
72678;6423;98241;29.07.2020
22974;2612;28433;23.08.2022
77920;9596;55830;7.09.2021
6306;6705;20883;7.10.2021
20682;7951;46733;15.03.2022
19911;1646;63579;28.01.2021
70969;9777;16472;22.02.2021
82250;5212;23479;14.03.2021
95884;4434;78070;10.06.2021
23304;4560;29911;2.07.2021
8540;2056;97572;1.08.2020
43915;3999;87477;29.02.2020
97058;5131;33386;30.12.2021
58258;4505;6805;11.06.2020
94294;9594;99574;3.02.2022
74362;8031;36235;26.06.2021
55093;790;97818;19.11.2020
90616;7117;15891;30.08.2022
95553;2326;4488;13.01.2022
59369;7987;48160;22.02.2021
52701;6501;86185;12.05.2021
71288;962;50150;1.02.2021
27329;6862;42292;20.08.2021
43350;1353;26634;30.05.2021
23072;5516;97373;31.07.2021
35092;8813;43371;6.05.2022
64337;210;30963;11.06.2022
95980;1270;53005;7.08.2021
6247;5911;51072;2.05.2022
92469;6572;93230;28.08.2020
36886;886;23800;28.07.2022
55501;8351;21255;2.05.2021
39887;8461;44885;2.11.2022
13238;8916;76857;24.05.2020
52316;2282;89176;10.11.2020
8326;7307;66708;19.03.2022
83276;109;90753;10.06.2022
29225;1574;51860;26.11.2020
12643;1413;98719;31.12.2020
22841;7780;28587;25.06.2020
5191;9869;48275;29.08.2020
50435;1664;77899;2.03.2022
4230;96;16796;17.03.2021
45699;3295;50056;10.09.2020
33118;533;38974;17.06.2022
99615;6361;27948;7.03.2020
93218;7570;50844;9.10.2020
66530;2167;25633;17.11.2022
43819;8822;17893;10.02.2022
98985;7623;85666;18.12.2020
71292;4327;86734;19.04.2020
6246;5911;77983;10.09.2021
40523;5757;76834;24.06.2022
21314;1018;50052;21.01.2021
29020;9178;66324;5.09.2021
2333;7394;39515;7.06.2020
88614;392;71640;22.07.2022
76750;1669;9387;14.02.2021
11987;1755;21172;11.03.2020
6702;3290;55546;3.11.2021
38681;4776;26609;22.12.2021
56738;1383;28847;13.03.2020
27891;5556;21572;28.05.2021
71427;6081;12045;1.08.2021
31807;8772;23386;26.12.2020
62250;3615;5398;25.10.2021
34862;9063;735;14.04.2020
20429;9920;12481;26.03.2021
25484;9273;13825;1.09.2022
74649;7501;1739;30.10.2020
33721;8085;18613;17.02.2022
6509;8132;15108;2.12.2020
30342;6934;79205;6.04.2020
19829;4935;64160;31.08.2020
93167;7498;64849;8.07.2022
70484;6256;43828;28.07.2021
22979;3832;59093;22.06.2020
84686;4439;18647;22.12.2021
89349;2380;40435;25.12.2021
39221;2725;57588;21.06.2021
82553;8965;76882;26.02.2021
74258;8992;27322;9.04.2022
17016;8811;5358;28.05.2021
84423;9484;60674;30.03.2020
86121;6852;13810;18.05.2022
53522;4047;95229;24.06.2021
23607;5338;89484;18.08.2020
92696;8421;5075;10.04.2020
14638;7249;5816;24.01.2022
99977;8023;50101;8.07.2022
97148;3640;51105;13.05.2021
95308;9301;38039;25.04.2022
61820;1409;29870;5.08.2021
99615;5276;58975;10.04.2022
96534;9133;35526;12.04.2020
50492;4308;39228;16.09.2020
16842;9102;23263;1.08.2021
95265;4633;39642;14.09.2022
63939;3368;26664;25.12.2021
88024;5208;17492;14.01.2022
85212;9321;47860;22.09.2022
8998;6227;81427;30.06.2022
6547;9379;6753;20.06.2022
36889;3949;57002;24.02.2020
72215;8480;43574;31.01.2022
51895;9270;49760;27.10.2021
14561;5747;34904;10.05.2022
35395;7293;79292;19.12.2022
14859;8854;72472;9.10.2021
28972;4476;47109;12.09.2022
29206;4517;63102;2.08.2022
38104;150;99602;24.05.2020
15565;6198;16140;16.09.2021
9690;5903;87416;4.12.2020
11794;4430;50898;27.07.2021
1631;6571;20541;17.10.2022
19433;7956;59499;25.01.2021
92563;2020;77495;19.06.2021
14557;8325;70939;29.05.2021
40519;149;30805;9.12.2022
44216;7148;73757;1.06.2020
85745;1147;52337;12.08.2020
35446;7554;69467;14.12.2020
8176;8374;51540;11.09.2021
38610;1657;74711;30.06.2021
66020;8633;95361;2.04.2022
55922;9417;42925;28.10.2022
47142;2606;45318;14.02.2022
56117;807;86557;19.08.2021
71327;2119;98510;5.03.2021
61513;2533;78812;19.07.2022
93997;2397;71448;3.09.2020
15902;887;67392;20.01.2020
19753;5074;71852;10.04.2021
89665;4462;28008;7.05.2020
10810;7288;40017;29.06.2020
66025;9372;38874;14.05.2021
53505;6181;27222;6.07.2021
43420;1437;54928;13.09.2022
41996;7311;82446;21.05.2022
72621;7825;84073;5.04.2021
14339;675;60549;29.04.2020
10251;8106;48751;13.11.2022
44835;1976;74061;18.11.2021
20196;7763;94899;13.07.2020
62895;8215;24063;15.03.2020
26278;1985;6295;7.12.2021
7077;3391;65809;4.08.2020
6532;7808;9826;24.08.2022
9902;8671;28748;11.03.2022
33649;7401;7908;13.04.2020
92380;6523;41145;22.04.2022
65017;255;17184;25.12.2022
7111;9078;47451;14.02.2022
32844;382;64796;15.09.2020
65950;2470;13112;4.07.2021
26841;2010;91652;17.09.2021
53035;4139;87169;13.10.2022
99958;8108;73208;9.11.2022
81755;5483;58939;31.03.2020
80299;2448;57415;15.11.2020
64514;4906;1441;2.04.2021
75842;5207;980;4.06.2022
55368;3518;32911;10.05.2020
39155;3670;39202;7.02.2020
27042;4570;93456;1.03.2021
9876;9411;43722;7.11.2021
77015;6191;59086;14.02.2020
99800;2978;88375;30.11.2020
95481;2225;66839;25.02.2021
25582;6865;79395;5.12.2020
67930;6239;67902;31.10.2022
9727;9502;54027;18.06.2021
74070;5062;85239;1.11.2020
20548;2738;28811;25.06.2020
10594;7196;68966;26.08.2022
4276;8392;55019;27.12.2020
61239;3607;48377;6.04.2020
26636;3048;95730;9.05.2021
29911;5826;88373;3.08.2020
79321;5518;20963;12.03.2021
32638;2842;6995;16.10.2020
15076;5108;69941;1.04.2022
320;6188;46910;18.02.2020
80540;2698;94959;15.02.2022
57256;6148;22484;8.12.2022
60217;5076;23558;14.02.2022
44193;7198;50090;30.03.2021
96106;7652;84179;23.11.2022
53621;3017;22832;21.08.2022
62605;2947;50049;22.03.2020
857;1374;64617;31.12.2022
14810;9539;91873;17.11.2021
32756;7955;64273;13.01.2020
61754;5796;83975;25.02.2022
85028;5107;66069;19.02.2022
46568;206;38242;3.12.2021
60995;3488;48569;18.06.2020
8746;8042;11953;22.12.2020
79894;3759;64925;15.04.2021
19033;5632;14554;4.02.2021
92688;4159;5451;29.04.2020
61081;7180;92885;12.03.2020
88079;4020;37847;9.04.2022
24043;3232;44511;25.12.2022
43427;3628;624;15.08.2022
76280;4238;31500;15.06.2022
23377;6266;46345;18.12.2021
57360;5170;36681;1.08.2022
62689;9055;41942;5.04.2021
22886;8488;95213;13.12.2022
58122;7961;13463;26.05.2022
1091;2556;62349;5.01.2020
25952;6221;25895;12.07.2021
64024;241;79732;7.06.2022
83335;4272;61266;14.04.2021
24910;9863;10657;24.07.2021
81333;6742;82775;7.12.2020
97659;6705;15008;3.01.2020
62334;8776;82137;13.12.2022
40650;9792;99573;21.07.2020
36186;5429;17527;19.03.2021
45473;166;12492;8.01.2022
84612;8411;99365;20.06.2020
97153;4764;93581;23.12.2022
61175;8198;17054;13.07.2022
90057;1207;4578;5.03.2021
29734;8225;30100;1.12.2021
63912;574;16557;9.03.2020
26841;3439;36646;17.08.2022
27459;7714;68427;25.11.2022
58021;9192;8319;12.02.2021
5328;567;39466;8.09.2022
23887;3389;17792;21.12.2020
89269;2709;95744;7.11.2021
74317;2148;30156;16.03.2021
94556;9564;17171;15.02.2020
77840;4005;47807;16.06.2022
57478;9099;41316;16.01.2022
98782;3730;44760;6.01.2022
46181;7426;58012;21.10.2020
19150;7494;59779;8.03.2020
33792;9224;92501;2.02.2020
21525;8847;67657;7.05.2020
95880;7410;97932;20.11.2022
96211;1225;60391;14.12.2020
62379;9000;57841;9.03.2020
87571;5289;25041;18.11.2022
85899;466;56204;21.02.2020
42323;2316;1306;27.08.2021
921;6627;91561;28.07.2022
10035;1456;42531;22.07.2021
69438;5637;16220;9.10.2020
75005;9346;28872;13.10.2020
82399;3392;61747;13.09.2022
3963;2674;20040;18.05.2020
70960;5479;95278;4.06.2021
9767;4056;62449;26.01.2020
77530;1484;19214;18.05.2022
45579;7465;99548;26.01.2021
58148;1229;35624;5.07.2022
36368;6787;35431;13.11.2020
